page,datetime,ip,userAgent
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/30 05:40:16,103.22.200.227,Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week7,2017/08/30 05:44:09,108.162.238.154,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/30 06:29:54,162.158.255.183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 06:29:58,162.158.255.183,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
C%2B%2B%E3%81%8B%E3%82%89D%E3%81%B8%E3%81%AE%E7%A7%BB%E6%A4%8D,2017/08/30 06:43:03,141.101.99.214,
D%E8%A8%80%E8%AA%9E%E3%81%AE%E5%AD%A6%E7%BF%92,2017/08/30 06:45:35,141.101.99.214,
C%2B%2B%E3%81%AE%E3%82%A4%E3%83%87%E3%82%A3%E3%82%AA%E3%83%A0,2017/08/30 06:46:47,141.101.99.214,
Scala%E3%81%A7%E4%BD%BF%E3%82%8F%E3%82%8C%E3%82%8B%E7%9C%81%E7%95%A5%E8%A1%A8%E7%8F%BE%E3%83%BB%E8%A8%98%E5%8F%B7,2017/08/30 06:47:04,141.101.99.214,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 07:21:16,172.68.253.232,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1
%E8%A4%87%E6%95%B0%E3%82%B5%E3%83%BC%E3%83%90%E3%81%A7%E3%81%AESession%E5%85%B1%E6%9C%89,2017/08/30 07:26:32,162.158.179.237,
%E8%A4%87%E6%95%B0%E3%82%B5%E3%83%BC%E3%83%90%E3%81%A7%E3%81%AESession%E5%85%B1%E6%9C%89,2017/08/30 07:26:37,162.158.69.152,Mediapartners-Google
FrontPage,2017/08/30 07:30:39,162.158.255.183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 07:30:42,162.158.255.183,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week4,2017/08/30 08:14:44,103.22.200.167,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 08:53:46,108.162.215.45,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Hadoop,2017/08/30 09:26:17,162.158.90.179,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
FrontPage,2017/08/30 09:51:28,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 09:51:31,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 10:00:40,103.22.200.101,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week7,2017/08/30 10:16:05,108.162.215.171,
FrontPage,2017/08/30 10:52:43,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 10:52:47,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/30 10:54:51,162.158.58.86,
Nagios%281%29,2017/08/30 10:56:32,162.158.91.190,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
Emacs%E3%81%AE%E8%A8%AD%E5%AE%9A,2017/08/30 11:00:49,108.162.237.219,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 11:02:14,108.162.215.45,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week4,2017/08/30 11:06:23,103.22.200.125,
FrontPage,2017/08/30 11:59:10,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 11:59:14,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Go%E8%A8%80%E8%AA%9E%E3%81%A7PEG,2017/08/30 12:22:12,172.68.253.106,
Go%E8%A8%80%E8%AA%9E%E3%81%A7PEG,2017/08/30 12:22:16,173.245.51.22,Mediapartners-Google
%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%AB%E5%BD%B9%E7%AB%8B%E3%81%A4%E3%83%AA%E3%83%B3%E3%82%AF%E9%9B%86,2017/08/30 13:27:04,108.162.237.225,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
PXE%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF%E3%83%96%E3%83%BC%E3%83%88%E3%81%A7Linux%E3%82%92%E3%82%A4%E3%83%B3%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AB%E3%81%99%E3%82%8B,2017/08/30 13:27:40,162.158.106.41,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/08/30 13:28:25,162.158.179.39,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/30 15:11:39,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
%E9%87%8F%E5%AD%90%E3%82%B3%E3%83%B3%E3%83%94%E3%83%A5%E3%83%BC%E3%82%BF,2017/08/30 17:04:54,108.162.246.4,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/30 17:58:18,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/30 18:07:38,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/08/30 18:21:14,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
C%2B%2B%E3%81%8B%E3%82%89D%E3%81%B8%E3%81%AE%E7%A7%BB%E6%A4%8D,2017/08/30 18:21:35,108.162.245.123,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Nagios%282%29,2017/08/30 18:21:40,108.162.245.183,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 19:15:17,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/08/30 19:26:26,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/08/30 19:47:50,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 19:47:54,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
D%E8%A8%80%E8%AA%9E%E3%81%AE%E5%AD%A6%E7%BF%92,2017/08/30 19:50:13,108.162.237.189,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 20:15:31,162.158.179.27,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/30 20:17:30,162.158.106.11,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week1,2017/08/30 20:26:47,108.162.245.51,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/30 20:51:33,172.68.253.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%AE%E5%B1%A5%E6%AD%B4,2017/08/30 20:51:54,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 20:51:55,172.68.253.40,
FrontPage,2017/08/30 20:54:22,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/30 20:54:26,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Docker,2017/08/30 21:06:41,108.162.246.52,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/30 21:28:13,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 21:29:53,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 21:32:42,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 21:37:07,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 21:52:44,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E6%8C%87%E9%87%9D,2017/08/30 21:54:20,172.68.253.40,
AtCoder+Beginer+Contest+003,2017/08/30 22:01:51,162.158.106.29,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/30 22:40:55,172.68.253.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36
%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,2017/08/30 22:41:12,172.68.253.40,
%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,2017/08/30 22:41:15,172.68.58.58,Mediapartners-Google
%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,2017/08/30 22:41:19,172.68.253.40,
%E6%9C%A8%E6%A7%8B%E9%80%A0,2017/08/30 22:41:32,172.68.253.40,
%E6%9C%A8%E6%A7%8B%E9%80%A0,2017/08/30 22:41:34,172.68.58.52,Mediapartners-Google
%E5%84%AA%E5%85%88%E5%BA%A6%E3%81%A4%E3%81%8D%E3%82%AD%E3%83%A5%E3%83%BC,2017/08/30 22:42:27,172.68.253.40,
%E5%84%AA%E5%85%88%E5%BA%A6%E3%81%A4%E3%81%8D%E3%82%AD%E3%83%A5%E3%83%BC,2017/08/30 22:42:28,162.158.75.15,Mediapartners-Google
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%AE%E5%B1%A5%E6%AD%B4,2017/08/30 22:42:41,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%AE%E5%B1%A5%E6%AD%B4,2017/08/30 22:43:45,172.68.253.40,
%E7%AB%B6%E6%8A%80%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%AE%E5%B1%A5%E6%AD%B4,2017/08/30 22:44:17,172.68.253.40,
Android,2017/08/30 22:52:57,108.162.246.40,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/30 22:56:22,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week8,2017/08/30 23:27:29,162.158.179.249,
Emacs%E3%81%AE%E8%A8%AD%E5%AE%9A%EF%BC%88Windows%EF%BC%89,2017/08/30 23:29:12,162.158.186.23,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week4,2017/08/30 23:31:55,162.158.178.212,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 00:11:40,162.158.179.27,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1
Salesforce%E3%82%92API%E3%82%B5%E3%83%BC%E3%83%90%E3%81%AB%E3%81%99%E3%82%8B,2017/08/31 00:42:08,172.68.11.52,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
wxWidgets,2017/08/31 01:08:46,108.162.246.244,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 01:37:48,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 01:48:19,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
MyBatis,2017/08/31 02:06:49,162.158.179.147,
wxWidgets%E3%81%A7%E7%B0%A1%E5%8D%98%E3%81%AAHttpClient%E3%82%92%E4%BD%9C%E3%82%8B,2017/08/31 02:07:25,162.158.186.65,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
PMD%E3%81%AE%E8%AA%AD%E3%81%BF%E8%BE%BC%E3%81%BF%E3%81%A8%E3%81%8B,2017/08/31 02:29:08,108.162.226.100,
PMD%E3%81%AE%E8%AA%AD%E3%81%BF%E8%BE%BC%E3%81%BF%E3%81%A8%E3%81%8B,2017/08/31 02:29:11,108.162.226.100,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20150101 Firefox/47.0 (Chrome)
PMD%E3%81%AE%E8%AA%AD%E3%81%BF%E8%BE%BC%E3%81%BF%E3%81%A8%E3%81%8B,2017/08/31 02:29:12,108.162.226.100,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20150101 Firefox/47.0 (Chrome)
PMD%E3%81%AE%E8%AA%AD%E3%81%BF%E8%BE%BC%E3%81%BF%E3%81%A8%E3%81%8B,2017/08/31 02:29:12,108.162.226.100,Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20150101 Firefox/47.0 (Chrome)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 03:01:00,172.68.253.46,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week5,2017/08/31 03:02:00,108.162.245.15,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 03:05:15,172.68.253.46,
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 03:06:16,172.68.253.46,
Emacs%E3%81%AE%E8%A8%AD%E5%AE%9A,2017/08/31 04:30:26,108.162.245.75,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 04:30:39,172.68.254.83,
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 04:30:48,162.158.74.98,Mediapartners-Google
FrontPage,2017/08/31 04:41:43,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 04:42:20,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/08/31 05:07:06,162.158.58.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/31 05:07:09,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Spring+Session,2017/08/31 05:42:39,172.68.10.117,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
FrontPage,2017/08/31 05:42:57,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Emacs%E3%81%AE%E8%A8%AD%E5%AE%9A,2017/08/31 06:28:50,172.68.211.45,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week9,2017/08/31 06:35:09,103.22.200.155,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week9,2017/08/31 06:35:13,162.158.75.213,Mediapartners-Google
FrontPage,2017/08/31 06:35:20,108.162.219.177,Mozilla/5.0 (compatible; proximic; +http://www.proximic.com/info/spider.php)
Java%E3%81%AB%E3%82%88%E3%82%8B%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%81%AE%E6%80%A7%E8%83%BD%E6%B8%AC%E5%AE%9A,2017/08/31 06:46:01,172.68.141.75,
Java%E3%81%AB%E3%82%88%E3%82%8B%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%81%AE%E6%80%A7%E8%83%BD%E6%B8%AC%E5%AE%9A,2017/08/31 06:46:03,172.68.58.40,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 06:49:30,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
DP+%2D+%E7%B5%84%E3%81%BF%E5%90%88%E3%82%8F%E3%81%9B,2017/08/31 07:27:42,108.162.246.70,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/08/31 07:37:10,162.158.58.110,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/31 07:43:59,162.158.178.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/31 07:44:05,162.158.178.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/31 07:44:07,162.158.178.116,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Apache+Pig,2017/08/31 08:23:15,108.162.245.117,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/08/31 08:32:15,162.158.58.86,
FrontPage,2017/08/31 08:35:39,162.158.255.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/08/31 08:35:42,162.158.255.147,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/08/31 09:03:14,173.245.48.218,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/31 09:06:42,162.158.178.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/08/31 09:06:47,162.158.178.116,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
